51.178419749235,-115.57120446439,,229 Banff Ave,Shopping
51.177497392727,-115.57111915947,T1L 1A4,201 Banff Ave.,Resturant
51.179626,-115.570493,T1L 0A1,,Resturant
51.021138430875,-114.19697999954,T3H 5R6,157 Springbluff Boulevard SW,Association & Orginization
51.176659002925,-115.57152043328,T1L 1B7,137 Banff Avenue,Resturant
51.17985727313,-115.57040811534,,,Accomodation
51.17868,-115.57139,T1L 1C1,317 Banff Avenue, 2nd Floor,Resturant
51.175493615169,-115.57119784506,,119 Banff Ave,Resturant
51.179816101089,-115.57049042912,,333 Banff Avenue,Accomodation
51.178322,-115.572613,T1L 1C3,229 Bear Street,Arts & Entertainment
51.182168706535,-115.56650277284,T1L 1A6,429 Banff Ave,Resturant
51.178475,-115.571239,,317 Banff Avenue,Resturant
51.175595,-115.571203,,121A Banff Avenue,Resturant
51.178126184909,-115.57093105684,,,Sports & Recreation
51.178393,-115.571397,,,Arts & Entertainment
51.178832,-115.570738,,,Resturant
51.178315,-115.572315,T1L 1A9,229 Bear St,Healthcare
51.178270117053,-115.57232862183,,229 Bear St.,Resturant
51.177777,-115.572156,,,Association & Orginization
51.17765,-115.572188,,211 Bear St,Sports & Recreation
51.179571654007,-115.57052850723,T1L,333 Banff Ave (Banff International Hotel),Shopping
51.177835,-115.568704,,,Transportaion Shopping Resturant
51.17372359264,-115.56070712283,,The Banff Centre,Arts & Entertainment
51.17639018532,-115.57106999034,,137 Banff Avenue,Accomodation
51.176087604415,-115.57059288025,T1L,128B Banff Ave,Public Service
51.427700850053,-116.18292517845,T0L 1E0,203 Village Rd,Accomodation
51.180927347386,-115.57295938567,T1L,Squirrel St,Education
51.180157831644,-115.57632113005,,100 Gopher Street,Transportation
51.183237796309,-115.56385427233,T1L 1B4,459 BANFF AVE,Resturant
51.172721,-115.563136,,,Accomodation
51.1839887,-115.5629588,T0L 0C0,550A Cougar Street,Accomodation Association & Organization
51.18391,-115.56168,T1L 1H8,521 Banff Ave,Transportaion
51.170334,-115.572596,,,51.184212305415,-115.56073978333,,,Healthcare
51.169105,-115.569788,,,Resturant
51.169093,-115.566998,,,51.171197317504,-115.56023206733,,,Association & Organization
51.062058571306,-114.15507316589,,Edworthy Street,Parks Sports & Recreation
51.189995,-115.559996,,100 owl street,Public Service
51.103611849647,-114.16510169927,,5403 Crowchild Trail NW,Resturant
